Date,Open,High,Low,Close,Adj Close,Volume
2003-11-01,62.279999,62.349998,57.099998,57.619999,45.277508,200888100
2003-12-01,57.790001,62.369999,56.759998,61.790001,48.554272,182782000
2004-01-01,62.070000,65.730003,61.099998,64.660004,50.809513,199243300
2004-02-01,64.650002,66.879997,63.000000,63.529999,49.921562,133456300
2004-03-01,64.160004,64.849998,57.790001,58.150002,45.693985,240193900
2004-04-01,58.200001,60.799999,56.259998,56.410000,44.326698,214208400
2004-05-01,57.459999,58.950001,53.259998,54.700001,42.982983,181347100
2004-06-01,54.439999,56.320000,52.150002,54.570000,42.880844,168609300
2004-07-01,54.849998,57.840000,53.220001,56.880001,44.696026,178384000
2004-08-01,56.790001,59.910000,53.169998,59.290001,46.589802,160223000
2004-09-01,58.840000,60.450001,56.360001,56.810001,44.641014,157877100
2004-10-01,57.200001,58.450001,52.000000,56.799999,44.633163,169680700
2004-11-01,56.779999,61.090000,54.840000,60.040001,47.179131,163983100
2004-12-01,60.000000,64.930000,59.980000,64.150002,50.408749,136200900
2005-01-01,64.199997,65.239998,60.169998,62.240002,48.907890,160930900
2005-02-01,61.990002,64.169998,60.459999,61.610001,48.412838,130645900
2005-03-01,61.490002,62.700001,57.630001,58.209999,45.741138,159715900
2005-04-01,58.580002,60.959999,56.189999,58.209999,45.741138,169032900
2005-05-01,58.040001,63.009998,57.939999,62.580002,49.175049,156577400
2005-06-01,62.950001,63.509998,59.500000,60.459999,47.509159,132666100
2005-07-01,60.459999,83.099998,60.259998,79.769997,62.682842,318208900
2005-08-01,79.709999,84.000000,78.089996,79.900002,62.785030,163447900
2005-09-01,79.639999,86.919998,78.220001,79.669998,62.604286,181586800
2005-10-01,79.639999,81.900002,73.129997,75.620003,59.421818,204653900
2005-11-01,75.250000,84.500000,73.839996,80.930000,63.594376,146131000
2005-12-01,81.800003,82.080002,76.699997,78.860001,61.967808,135795700
2006-01-01,79.360001,81.239998,70.650002,72.889999,57.276596,213882600
2006-02-01,80.010002,80.029999,70.029999,75.480003,59.311829,275114000
2006-03-01,75.860001,76.879997,71.349998,72.750000,57.166592,172605900
2006-04-01,73.459999,73.500000,65.989998,67.699997,53.198330,206289000
2006-05-01,67.919998,69.910004,65.139999,67.589996,53.111889,189529700
2006-06-01,67.559998,69.449997,63.750000,65.230003,51.257431,190710300
2006-07-01,65.790001,70.459999,63.520000,69.709999,54.777775,167205600
2006-08-01,69.209999,71.489998,64.959999,68.029999,53.457638,160899800
2006-09-01,68.209999,72.570000,67.250000,71.529999,56.207905,161279300
2006-10-01,71.400002,77.000000,70.080002,75.910004,59.649712,190799500
2006-11-01,76.000000,76.089996,70.680000,71.040001,55.822887,147995700
2006-12-01,70.809998,71.989998,67.879997,68.309998,53.677658,153834300
2007-01-01,68.430000,76.949997,67.849998,70.370003,55.296410,212890500
2007-02-01,70.190002,70.489998,63.860001,64.260002,50.495190,253296200
2007-03-01,62.400002,63.150002,55.130001,55.880001,43.910233,391466400
2007-04-01,56.189999,64.400002,55.450001,64.139999,50.400898,340676700
2007-05-01,64.400002,66.059998,52.360001,56.450001,44.358128,431378800
2007-06-01,56.520000,59.310001,54.619999,55.290001,43.446609,263290100
2007-07-01,55.400002,57.730000,53.680000,53.740002,42.228615,238009800
2007-08-01,52.459999,52.669998,48.299999,50.110001,39.376186,277299200
2007-09-01,50.270000,57.740002,50.110001,56.570000,44.452438,232052800
2007-10-01,56.380001,59.080002,55.060001,58.110001,45.662544,207748600
2007-11-01,57.889999,58.480000,52.570000,55.250000,43.415173,201623100
2007-12-01,53.700001,55.529999,46.209999,46.439999,36.492321,211544200
2008-01-01,46.599998,48.910000,43.930000,46.590000,36.610203,267914100
2008-02-01,46.310001,48.200001,43.720001,45.520000,35.769386,189521500
2008-03-01,45.590000,48.549999,39.160000,41.779999,32.830513,277524300
2008-04-01,42.110001,44.740002,41.200001,41.869999,32.901230,168997300
2008-05-01,42.189999,44.160000,41.580002,44.029999,34.598568,146053300
2008-06-01,43.919998,47.410000,42.900002,47.160000,37.058086,196861000
2008-07-01,46.860001,64.000000,46.849998,62.630001,49.214333,342075000
2008-08-01,62.310001,65.599998,61.720001,62.849998,49.387215,190896300
2008-09-01,63.459999,66.510002,55.500000,59.270000,46.574078,267817000
2008-10-01,58.889999,61.560001,45.000000,59.889999,47.061260,321543900
2008-11-01,60.470001,62.459999,50.090000,55.540001,43.643055,213147400
2008-12-01,54.939999,60.000000,53.500000,57.750000,45.379669,170391200
2009-01-01,58.590000,60.150002,52.450001,54.849998,43.100868,162946300
2009-02-01,54.430000,58.889999,48.779999,48.930000,38.448956,174995700
2009-03-01,48.330002,52.820000,45.730000,49.520000,38.912582,223603000
2009-04-01,48.779999,51.759998,44.959999,48.470001,38.087479,192798800
2009-05-01,48.480000,51.000000,46.459999,49.939999,39.242599,144012900
2009-06-01,50.450001,53.849998,49.209999,52.939999,41.599998,213644400
2009-07-01,53.500000,64.500000,50.650002,62.310001,48.962891,253008800
2009-08-01,62.419998,64.760002,59.150002,59.779999,46.974834,177373500
2009-09-01,59.610001,62.520000,57.639999,60.230000,47.328434,133292100
2009-10-01,60.150002,61.849998,52.910000,53.619999,42.134338,181328600
2009-11-01,52.860001,57.730000,51.720001,56.349998,44.279552,128244200
2009-12-01,56.380001,57.919998,54.119999,56.570000,44.452438,111114000
2010-01-01,56.630001,58.930000,54.650002,58.480000,45.953297,147814700
2010-02-01,58.520000,59.419998,55.779999,56.610001,44.483868,147007200
2010-03-01,56.740002,60.389999,56.209999,59.840000,47.021969,148566600
2010-04-01,59.950001,61.259998,57.029999,57.310001,45.033913,127358100
2010-05-01,57.450001,57.950001,50.320000,51.779999,40.688454,149573800
2010-06-01,51.720001,58.320000,50.750000,52.599998,41.332825,206349700
2010-07-01,52.590000,55.060001,50.560001,54.529999,42.849411,128291300
2010-08-01,55.250000,56.130001,50.259998,51.040001,40.106983,109208600
2010-09-01,51.610001,56.840000,51.279999,55.110001,43.305168,110030600
2010-10-01,55.570000,58.740002,54.160000,57.189999,44.939617,128032300
2010-11-01,57.020000,57.950001,52.189999,52.689999,41.403545,122791300
2010-12-01,53.320000,57.980000,52.980000,54.900002,43.140160,159481100
2011-01-01,55.200001,58.189999,54.849998,55.080002,43.281586,120211100
2011-02-01,55.230000,55.880001,50.610001,51.330002,40.334869,122824700
2011-03-01,52.169998,54.700001,51.340000,53.450001,42.000755,144456600
2011-04-01,53.939999,57.290001,52.759998,56.849998,44.672451,162997100
2011-05-01,56.980000,61.529999,56.669998,60.540001,47.572029,127535000
2011-06-01,60.549999,60.790001,56.730000,58.349998,45.851131,113874400
2011-07-01,58.439999,58.439999,53.049999,54.700001,42.982983,109669200
2011-08-01,55.020000,55.610001,47.660000,55.400002,43.533047,204584100
2011-09-01,55.830002,57.840000,52.500000,54.959999,43.422913,125409800
2011-10-01,54.660000,59.049999,52.849998,57.270000,45.248013,118046700
2011-11-01,56.419998,58.610001,54.590000,57.910000,45.753662,177258600
2011-12-01,57.700001,65.000000,56.000000,64.209999,50.980167,219879200
2012-01-01,64.949997,69.629997,63.299999,67.930000,53.933701,139168700
2012-02-01,68.459999,70.000000,66.349998,68.010002,53.997219,115069400
2012-03-01,68.209999,68.930000,65.800003,67.970001,54.255432,90869500
2012-04-01,67.570000,72.000000,65.370003,71.110001,56.761848,80200200
2012-05-01,70.830002,71.250000,67.989998,69.519997,55.492672,92579700
2012-06-01,69.010002,73.750000,67.610001,72.910004,58.496197,108261500
2012-07-01,73.029999,84.389999,72.949997,82.599998,66.270531,104905000
2012-08-01,83.419998,85.279999,80.339996,83.919998,67.329597,81132400
2012-09-01,83.800003,85.279999,80.599998,84.290001,67.923813,91635700
2012-10-01,84.500000,89.949997,83.980003,86.489998,69.696655,83711200
2012-11-01,86.970001,89.080002,82.919998,88.800003,71.558128,89029600
2012-12-01,88.919998,90.809998,84.559998,86.199997,69.756592,73217900
2013-01-01,87.360001,89.580002,81.559998,85.459999,69.157745,146228200
2013-02-01,86.169998,93.419998,82.919998,91.550003,74.086037,113010700
2013-03-01,91.160004,102.620003,90.349998,102.510002,83.407104,85096100
2013-04-01,102.620003,114.949997,101.699997,104.209999,84.790314,101868500
2013-05-01,105.050003,109.559998,100.389999,100.529999,81.796074,70309000
2013-06-01,100.610001,102.290001,94.150002,98.660004,80.629074,74154400
2013-07-01,100.199997,111.300003,95.050003,108.290001,88.499138,67224200
2013-08-01,109.599998,116.250000,103.309998,108.940002,89.030319,74887900
2013-09-01,110.529999,117.910004,109.989998,111.919998,91.866005,62882800
2013-10-01,111.989998,118.959999,105.760002,116.139999,95.329857,68493200
2013-11-01,117.070000,119.699997,110.650002,114.080002,93.638962,63440000
2013-12-01,114.290001,115.949997,109.709999,114.080002,94.029495,58493700
2014-01-01,114.360001,124.459999,113.120003,118.949997,98.043556,75029900
2014-02-01,119.680000,126.949997,114.570000,124.019997,102.222443,63283800
2014-03-01,122.889999,128.960007,118.559998,123.339996,102.180099,74142800
2014-04-01,123.669998,127.250000,108.199997,111.750000,92.578438,100098000
2014-05-01,111.379997,116.570000,109.410004,115.989998,96.091042,66180100
2014-06-01,116.720001,121.000000,115.300003,118.370003,98.601074,54503800
2014-07-01,119.389999,131.240005,114.930000,127.389999,106.114647,70786600
2014-08-01,126.169998,139.729996,124.760002,139.380005,116.102180,67114400
2014-09-01,139.619995,144.460007,135.630005,140.460007,117.565079,62112600
2014-10-01,140.389999,164.649994,127.669998,162.179993,135.744751,124321900
2014-11-01,162.080002,167.350006,156.619995,165.309998,138.364517,63215800
2014-12-01,165.119995,173.139999,154.360001,159.289993,133.835236,77006400
2015-01-01,160.160004,162.759995,151.529999,152.259995,127.928627,73086400
2015-02-01,153.410004,159.399994,147.419998,157.720001,132.516159,68423900
2015-03-01,159.289993,172.360001,152.289993,159.850006,135.016830,74078100
2015-04-01,159.369995,173.600006,154.600006,157.910004,133.378220,71938600
2015-05-01,159.500000,165.589996,155.580002,156.259995,131.984482,63310100
2015-06-01,157.589996,163.500000,150.850006,153.520004,130.309387,69190300
2015-07-01,154.940002,181.809998,151.039993,176.589996,149.891449,78117700
2015-08-01,176.800003,177.520004,140.000000,151.779999,128.832443,81883700
2015-09-01,149.229996,156.759995,130.089996,138.320007,117.953621,89701900
2015-10-01,138.550003,165.000000,135.639999,158.179993,134.889404,97994300
2015-11-01,159.009995,165.000000,148.000000,161.100006,137.379425,58232900
2015-12-01,162.710007,165.229996,153.429993,162.330002,139.129074,67360000
2016-01-01,159.000000,160.210007,144.169998,152.729996,130.901123,89489100
2016-02-01,151.309998,153.720001,140.039993,142.279999,121.944710,80013600
2016-03-01,144.300003,151.910004,139.020004,149.929993,129.394836,83830700
2016-04-01,150.020004,164.699997,149.100006,158.300003,136.618500,60909000
2016-05-01,158.619995,159.419998,147.119995,157.949997,136.316376,57214900
2016-06-01,157.610001,160.750000,143.820007,152.149994,132.175278,65472900
2016-07-01,152.429993,172.259995,152.250000,172.029999,149.445343,57109500
2016-08-01,172.910004,176.639999,168.759995,170.059998,147.733994,64648500
2016-09-01,170.550003,176.850006,165.270004,166.809998,145.753067,60630100
2016-10-01,166.050003,168.690002,140.940002,141.160004,123.340950,74478600
2016-11-01,141.169998,152.850006,133.639999,144.070007,125.883614,98475700
2016-12-01,144.240005,151.210007,138.830002,146.210007,128.616455,70549800
2017-01-01,147.860001,161.000000,147.119995,156.679993,137.826569,74997500
2017-02-01,158.589996,178.250000,156.910004,176.529999,155.288010,69620300
2017-03-01,178.000000,184.210007,162.940002,164.070007,145.322739,109206700
2017-04-01,164.630005,165.610001,160.000000,163.320007,144.658463,54700700
2017-05-01,163.679993,164.820007,152.160004,155.240005,137.501694,69523600
2017-06-01,155.399994,175.449997,155.240005,172.229996,153.653214,90696600
2017-07-01,172.630005,182.600006,170.529999,174.509995,155.687271,55741500
2017-08-01,174.809998,178.639999,166.520004,177.770004,158.595688,46600600
2017-09-01,178.139999,191.100006,175.360001,186.449997,167.461243,54434900
2017-10-01,187.029999,190.000000,169.679993,175.220001,157.374969,63077000
2017-11-01,175.300003,177.309998,168.149994,175.660004,157.770142,53015500
2017-12-01,174.160004,180.740005,173.429993,173.899994,157.257080,54773500
2018-01-01,175.350006,201.229996,174.419998,186.050003,168.244278,66347900
2018-02-01,185.000000,192.600006,168.250000,183.770004,166.182480,97040100
2018-03-01,184.210007,192.619995,168.020004,170.479996,155.329742,155543900
2018-04-01,169.919998,178.740005,163.309998,174.479996,158.974258,69619400
2018-05-01,172.149994,181.779999,165.220001,179.619995,163.657516,71921000
2018-06-01,180.750000,188.089996,179.789993,184.589996,169.483932,65122800
2018-07-01,184.089996,197.490005,182.699997,196.550003,180.465195,52674200
2018-08-01,196.330002,200.899994,192.259995,199.809998,183.458389,47004700
2018-09-01,199.250000,210.190002,194.750000,207.289993,191.621643,52464800
2018-10-01,207.729996,209.339996,181.309998,192.789993,178.217682,73064300
2018-11-01,192.809998,208.990005,185.830002,208.250000,192.509094,56154500
2018-12-01,208.100006,208.300003,178.289993,194.669998,181.212143,63217200
2019-01-01,192.520004,204.330002,179.649994,187.110001,174.174774,73676200
2019-02-01,186.509995,192.190002,182.669998,190.080002,176.939453,55148000
2019-03-01,191.389999,192.869995,179.009995,189.979996,178.213760,60742700
2019-04-01,191.139999,196.869995,174.869995,179.320007,168.213989,59196600
2019-05-01,175.399994,178.500000,166.300003,166.699997,156.375595,64323500
2019-06-01,172.000000,187.130005,170.559998,184.279999,174.355087,57446400
2019-07-01,186.880005,189.419998,173.119995,186.580002,176.531204,58619700
2019-08-01,186.399994,211.899994,179.610001,208.619995,197.384171,84276300
2019-09-01,207.300003,209.350006,191.690002,193.509995,184.385056,53206700
2019-10-01,192.580002,213.669998,188.779999,213.250000,203.194229,47447600
2019-11-01,214.259995,235.800003,213.190002,234.720001,223.651825,49045500
2019-12-01,234.539993,244.990005,230.779999,241.070007,231.228683,41555600
2020-01-01,243.000000,243.850006,210.009995,216.050003,207.230103,51442800
2020-02-01,216.389999,234.639999,195.179993,199.729996,191.576324,50052800
2020-03-01,199.899994,216.389999,177.050003,202.729996,195.834183,99346700
2020-04-01,197.559998,244.949997,194.210007,239.220001,231.083008,61802200
2020-05-01,233.000000,244.500000,217.470001,229.699997,221.886810,56220000
2020-06-01,228.889999,239.169998,213.860001,235.860001,229.379440,60932000
2020-07-01,235.520004,264.970001,232.580002,244.669998,237.947388,53065200
2020-08-01,244.850006,256.910004,233.559998,253.320007,246.359711,57101900
2020-09-01,250.050003,260.059998,237.779999,254.160004,248.832352,56150000
2020-10-01,255.070007,258.510010,210.279999,216.940002,212.392532,59183100
2020-11-01,221.559998,245.839996,217.199997,222.039993,217.385620,52020100
2020-12-01,224.880005,232.190002,220.080002,229.919998,226.629532,51864100
2021-01-01,231.250000,276.690002,223.669998,241.429993,237.974808,50828900
2021-02-01,244.300003,245.479996,223.619995,224.919998,221.701096,46829200
2021-03-01,225.880005,256.600006,220.250000,248.809998,247.072754,71752500
2021-04-01,249.729996,261.000000,231.029999,239.639999,237.966782,52298300
2021-05-01,240.669998,258.809998,234.580002,237.940002,236.278656,56817700
2021-06-01,242.199997,245.509995,232.940002,243.750000,243.750000,54110800
2021-07-01,243.740005,250.389999,241.339996,242.460007,242.460007,41441300
2021-07-29,244.460007,245.160004,242.210007,242.460007,242.460007,1498915
