Date,Open,High,Low,Close,Adj Close,Volume
2004-09-01,51.158245,67.257904,49.285267,64.558022,64.558022,213505683
2004-10-01,65.155777,99.601669,64.209328,94.964050,94.964050,516062906
2004-11-01,96.413620,100.423592,80.353813,90.650223,90.650223,557269182
2004-12-01,90.635277,99.566795,83.920448,96.035034,96.035034,291774158
2005-01-01,98.331429,102.266678,87.815842,97.444756,97.444756,411867818
2005-02-01,96.827065,107.995209,90.162048,93.643997,93.643997,653660531
2005-03-01,94.291573,94.570526,85.962791,89.917969,89.917969,345187013
2005-04-01,90.540634,111.950378,89.584213,109.589233,109.589233,455081587
2005-05-01,110.610405,138.680191,109.693840,138.117310,138.117310,509439977
2005-06-01,141.071228,154.047592,133.215668,146.525787,146.525787,780919547
2005-07-01,146.969131,158.306625,142.959152,143.342712,143.342712,411434598
2005-08-01,143.522049,149.300385,136.164627,142.466003,142.466003,287015586
2005-09-01,142.421173,159.875748,141.967865,157.639130,157.639130,341581951
2005-10-01,156.229416,186.675293,144.797256,185.375168,185.375168,387371543
2005-11-01,185.235687,214.814819,183.816010,201.698990,201.698990,424918951
2005-12-01,203.835968,222.271866,198.759995,206.655411,206.655411,399053565
2006-01-01,210.471100,236.667908,196.632965,215.522171,215.522171,600321951
2006-02-01,193.788635,202.491013,168.284225,180.632950,180.632950,597280394
2006-03-01,183.591858,198.755020,165.155960,194.271820,194.271820,615827652
2006-04-01,194.037704,224.518448,193.240692,208.189651,208.189651,372018210
2006-05-01,208.453659,208.936859,179.611771,185.215759,185.215759,353198533
2006-06-01,186.072556,208.882065,185.106171,208.882065,208.882065,285828555
2006-07-01,209.235733,213.146072,188.139801,192.578171,192.578171,255999766
2006-08-01,191.835953,194.271820,181.001556,188.558243,188.558243,214745915
2006-09-01,189.783646,208.563248,187.656616,200.199600,200.199600,244014010
2006-10-01,200.199600,245.061447,198.351532,237.305527,237.305527,318216297
2006-11-01,238.486099,255.542160,231.661682,241.499802,241.499802,237768489
2006-12-01,242.082611,245.280624,225.325424,229.380234,229.380234,184015559
2007-01-01,232.129913,255.542160,229.694046,249.813644,249.813644,250108165
2007-02-01,252.055237,252.060211,220.692795,223.885818,223.885818,228682156
2007-03-01,220.508484,232.129913,217.684067,228.224564,228.224564,237118259
2007-04-01,228.025299,245.330444,225.215836,234.809875,234.809875,186613862
2007-05-01,235.213364,253.440048,227.850952,248.025345,248.025345,199909914
2007-06-01,249.564575,266.496094,247.865936,260.374054,260.374054,259064209
2007-07-01,261.763855,278.247070,248.508530,254.047760,254.047760,234135921
2007-08-01,254.296829,262.426361,239.332916,256.662964,256.662964,178066344
2007-09-01,256.548401,284.827393,254.486130,282.575836,282.575836,139347962
2007-10-01,283.920807,352.179932,283.741455,352.179932,352.179932,312067337
2007-11-01,350.082794,372.224823,306.859802,345.206085,345.206085,344235865
2007-12-01,344.214813,361.046722,325.031708,344.448914,344.448914,171267755
2008-01-01,345.141327,347.382935,258.530975,281.096375,281.096375,316761668
2008-02-01,263.347900,269.509796,222.590683,234.710251,234.710251,355699271
2008-03-01,234.874634,235.477371,205.285538,219.412582,219.412582,292322606
2008-04-01,223.034012,291.337982,219.676605,286.072723,286.072723,287161733
2008-05-01,288.075226,300.100159,267.900848,291.806244,291.806244,210049978
2008-06-01,290.162415,292.922058,256.583252,262.227112,262.227112,188272256
2008-07-01,258.819885,276.802490,231.930664,235.990448,235.990448,208952280
2008-08-01,235.372772,254.376541,230.087570,230.779984,230.779984,138144668
2008-09-01,237.494812,240.189713,189.644165,199.512177,199.512177,269162118
2008-10-01,204.807327,207.711441,154.142242,179.009033,179.009033,400085219
2008-11-01,178.122360,185.484756,123.188263,145.933014,145.933014,317250691
2008-12-01,142.804733,164.134781,130.799728,153.250580,153.250580,226861958
2009-01-01,153.723801,175.507156,140.847076,168.632919,168.632919,220587127
2009-02-01,166.520844,189.788620,164.159683,168.363937,168.363937,224007100
2009-03-01,166.042633,178.909409,144.184555,173.380127,173.380127,228805015
2009-04-01,171.248123,201.121155,169.669037,197.245682,197.245682,176324237
2009-05-01,196.777435,207.835983,191.626740,207.835983,207.835983,114498166
2009-06-01,208.583176,222.834763,200.194626,210.007843,210.007843,141450211
2009-07-01,211.307968,225.504745,197.250656,220.697769,220.697769,146581773
2009-08-01,223.532150,236.289337,218.461151,229.973007,229.973007,97842568
2009-09-01,228.981720,252.553375,225.449951,246.999191,246.999191,102542121
2009-10-01,245.579514,279.771362,240.398926,267.058990,267.058990,154927540
2009-11-01,267.537201,292.433899,263.133698,290.411469,290.411469,82119053
2009-12-01,292.966888,311.826202,288.508606,308.832428,308.832428,85560102
2010-01-01,312.304413,313.579620,261.823608,263.980530,263.980530,178868943
2010-02-01,266.301849,272.727753,259.029083,262.416412,262.416412,104458675
2010-03-01,263.611908,293.041595,262.884644,282.501129,282.501129,168177416
2010-04-01,284.608215,297.803772,259.542175,261.868439,261.868439,146669702
2010-05-01,262.266968,265.464966,229.141129,241.908264,241.908264,163733825
2010-06-01,239.317978,253.674164,221.529648,221.644226,221.644226,120175163
2010-07-01,221.813583,247.821106,216.005356,241.519730,241.519730,139139580
2010-08-01,243.582001,253.350388,222.989182,224.169754,224.169754,106106631
2010-09-01,226.640503,267.422638,225.405121,261.913300,261.913300,119849547
2010-10-01,264.010437,311.203522,258.456238,305.704132,305.704132,159290632
2010-11-01,306.715363,314.247131,275.621887,276.817413,276.817413,117321911
2010-12-01,280.448822,302.366669,280.149933,295.875977,295.875977,84887390
2011-01-01,297.126312,320.279510,296.663025,299.059052,299.059052,120418473
2011-02-01,301.116333,314.411499,299.552216,305.554718,305.554718,84051871
2011-03-01,307.736542,308.453827,274.610687,292.284454,292.284454,120728830
2011-04-01,293.280701,296.483704,258.530975,271.034088,271.034088,141009966
2011-05-01,271.831116,271.846039,255.741425,263.522247,263.522247,90995598
2011-06-01,263.034088,265.604462,235.626816,252.244522,252.244522,118693431
2011-07-01,252.423859,312.578369,252.244522,300.717834,300.717834,162718633
2011-08-01,304.468781,306.600800,244.513504,269.469971,269.469971,214351641
2011-09-01,269.365356,278.217163,254.296829,256.558350,256.558350,117698917
2011-10-01,253.973053,300.224670,239.402664,295.213470,295.213470,155009844
2011-11-01,288.966888,307.995544,279.616913,298.575867,298.575867,121053042
2011-12-01,298.879730,322.172424,298.381592,321.744019,321.744019,110507664
